Original Image Path,Label,Original Subset,Subset,Image Path
marvel/valid/hulk/pic_033.jpg,hulk,valid,test,dataset/test/hulk/pic_033.jpg
marvel/valid/hulk/pic_313.jpg,hulk,valid,test,dataset/test/hulk/pic_313.jpg
marvel/valid/hulk/pic_338.jpg,hulk,valid,test,dataset/test/hulk/pic_338.jpg
marvel/valid/hulk/pic_295.jpg,hulk,valid,test,dataset/test/hulk/pic_295.jpg
marvel/valid/hulk/pic_233.jpg,hulk,valid,test,dataset/test/hulk/pic_233.jpg
marvel/valid/hulk/pic_112.jpg,hulk,valid,test,dataset/test/hulk/pic_112.jpg
marvel/valid/hulk/pic_257.jpg,hulk,valid,test,dataset/test/hulk/pic_257.jpg
marvel/valid/hulk/pic_310.jpg,hulk,valid,test,dataset/test/hulk/pic_310.jpg
marvel/valid/hulk/pic_110.jpg,hulk,valid,test,dataset/test/hulk/pic_110.jpg
marvel/valid/hulk/pic_254.jpg,hulk,valid,test,dataset/test/hulk/pic_254.jpg
marvel/valid/hulk/pic_278.jpg,hulk,valid,test,dataset/test/hulk/pic_278.jpg
marvel/valid/hulk/pic_245.jpg,hulk,valid,test,dataset/test/hulk/pic_245.jpg
marvel/valid/hulk/pic_273.jpg,hulk,valid,test,dataset/test/hulk/pic_273.jpg
marvel/valid/ironman/pic_327.jpg,ironman,valid,test,dataset/test/ironman/pic_327.jpg
marvel/valid/ironman/pic_309.jpg,ironman,valid,test,dataset/test/ironman/pic_309.jpg
marvel/valid/ironman/pic_207.jpg,ironman,valid,test,dataset/test/ironman/pic_207.jpg
marvel/valid/ironman/pic_077.jpg,ironman,valid,test,dataset/test/ironman/pic_077.jpg
marvel/valid/ironman/pic_379.jpg,ironman,valid,test,dataset/test/ironman/pic_379.jpg
marvel/valid/ironman/pic_142.jpg,ironman,valid,test,dataset/test/ironman/pic_142.jpg
marvel/valid/ironman/pic_190.jpg,ironman,valid,test,dataset/test/ironman/pic_190.jpg
marvel/valid/ironman/pic_187.jpg,ironman,valid,test,dataset/test/ironman/pic_187.jpg
marvel/valid/ironman/pic_116.jpg,ironman,valid,test,dataset/test/ironman/pic_116.jpg
marvel/valid/ironman/pic_221.jpg,ironman,valid,test,dataset/test/ironman/pic_221.jpg
marvel/valid/ironman/pic_032.jpg,ironman,valid,test,dataset/test/ironman/pic_032.jpg
marvel/valid/ironman/pic_215.jpg,ironman,valid,test,dataset/test/ironman/pic_215.jpg
marvel/valid/ironman/pic_045.jpg,ironman,valid,test,dataset/test/ironman/pic_045.jpg
marvel/valid/ironman/pic_356.jpg,ironman,valid,test,dataset/test/ironman/pic_356.jpg
marvel/valid/ironman/pic_227.jpg,ironman,valid,test,dataset/test/ironman/pic_227.jpg
marvel/valid/ironman/pic_199.jpg,ironman,valid,test,dataset/test/ironman/pic_199.jpg
marvel/valid/ironman/pic_299.jpg,ironman,valid,test,dataset/test/ironman/pic_299.jpg
marvel/valid/ironman/pic_037.jpg,ironman,valid,test,dataset/test/ironman/pic_037.jpg
marvel/valid/ironman/pic_367.jpg,ironman,valid,test,dataset/test/ironman/pic_367.jpg
marvel/valid/ironman/pic_046.jpg,ironman,valid,test,dataset/test/ironman/pic_046.jpg
marvel/valid/ironman/pic_279.jpg,ironman,valid,test,dataset/test/ironman/pic_279.jpg
marvel/valid/ironman/pic_192.jpg,ironman,valid,test,dataset/test/ironman/pic_192.jpg
marvel/valid/ironman/pic_202.jpg,ironman,valid,test,dataset/test/ironman/pic_202.jpg
marvel/valid/ironman/pic_395.jpg,ironman,valid,test,dataset/test/ironman/pic_395.jpg
marvel/valid/ironman/pic_203.jpg,ironman,valid,test,dataset/test/ironman/pic_203.jpg
marvel/valid/ironman/pic_009.jpg,ironman,valid,test,dataset/test/ironman/pic_009.jpg
marvel/valid/ironman/pic_160.jpg,ironman,valid,test,dataset/test/ironman/pic_160.jpg
marvel/valid/ironman/pic_216.jpg,ironman,valid,test,dataset/test/ironman/pic_216.jpg
marvel/valid/ironman/pic_352.jpg,ironman,valid,test,dataset/test/ironman/pic_352.jpg
marvel/valid/ironman/pic_268.jpg,ironman,valid,test,dataset/test/ironman/pic_268.jpg
marvel/valid/ironman/pic_091.jpg,ironman,valid,test,dataset/test/ironman/pic_091.jpg
marvel/valid/ironman/pic_354.jpg,ironman,valid,test,dataset/test/ironman/pic_354.jpg
marvel/valid/ironman/pic_113.jpg,ironman,valid,test,dataset/test/ironman/pic_113.jpg
marvel/valid/ironman/pic_057.jpg,ironman,valid,test,dataset/test/ironman/pic_057.jpg
marvel/valid/ironman/pic_250.jpg,ironman,valid,test,dataset/test/ironman/pic_250.jpg
marvel/valid/ironman/pic_120.jpg,ironman,valid,test,dataset/test/ironman/pic_120.jpg
marvel/valid/ironman/pic_082.jpg,ironman,valid,test,dataset/test/ironman/pic_082.jpg
marvel/valid/ironman/pic_115.jpg,ironman,valid,test,dataset/test/ironman/pic_115.jpg
marvel/valid/ironman/pic_022.jpg,ironman,valid,test,dataset/test/ironman/pic_022.jpg
marvel/valid/ironman/pic_067.jpg,ironman,valid,test,dataset/test/ironman/pic_067.jpg
marvel/valid/ironman/pic_224.jpg,ironman,valid,test,dataset/test/ironman/pic_224.jpg
marvel/valid/ironman/pic_217.jpg,ironman,valid,test,dataset/test/ironman/pic_217.jpg
marvel/valid/ironman/pic_119.jpg,ironman,valid,test,dataset/test/ironman/pic_119.jpg
marvel/valid/ironman/pic_361.jpg,ironman,valid,test,dataset/test/ironman/pic_361.jpg
marvel/valid/ironman/pic_391.jpg,ironman,valid,test,dataset/test/ironman/pic_391.jpg
marvel/valid/ironman/pic_023.jpg,ironman,valid,test,dataset/test/ironman/pic_023.jpg
marvel/valid/ironman/pic_050.jpg,ironman,valid,test,dataset/test/ironman/pic_050.jpg
marvel/valid/ironman/pic_064.jpg,ironman,valid,test,dataset/test/ironman/pic_064.jpg
marvel/valid/ironman/pic_243.jpg,ironman,valid,test,dataset/test/ironman/pic_243.jpg
marvel/valid/ironman/pic_112.jpg,ironman,valid,test,dataset/test/ironman/pic_112.jpg
marvel/valid/ironman/pic_298.jpg,ironman,valid,test,dataset/test/ironman/pic_298.jpg
marvel/valid/ironman/pic_296.jpg,ironman,valid,test,dataset/test/ironman/pic_296.jpg
marvel/valid/ironman/pic_337.jpg,ironman,valid,test,dataset/test/ironman/pic_337.jpg
marvel/valid/ironman/pic_267.jpg,ironman,valid,test,dataset/test/ironman/pic_267.jpg
marvel/valid/ironman/pic_154.jpg,ironman,valid,test,dataset/test/ironman/pic_154.jpg
marvel/valid/ironman/pic_254.jpg,ironman,valid,test,dataset/test/ironman/pic_254.jpg
marvel/valid/loki/pic_276.jpg,loki,valid,test,dataset/test/loki/pic_276.jpg
marvel/valid/loki/pic_294.jpg,loki,valid,test,dataset/test/loki/pic_294.jpg
marvel/valid/loki/pic_197.jpg,loki,valid,test,dataset/test/loki/pic_197.jpg
marvel/valid/loki/pic_309.jpg,loki,valid,test,dataset/test/loki/pic_309.jpg
marvel/valid/loki/pic_148.jpg,loki,valid,test,dataset/test/loki/pic_148.jpg
marvel/valid/loki/pic_369.jpg,loki,valid,test,dataset/test/loki/pic_369.jpg
marvel/valid/loki/pic_256.jpg,loki,valid,test,dataset/test/loki/pic_256.jpg
marvel/valid/loki/pic_002.jpg,loki,valid,test,dataset/test/loki/pic_002.jpg
marvel/valid/loki/pic_390.jpg,loki,valid,test,dataset/test/loki/pic_390.jpg
marvel/valid/loki/pic_088.jpg,loki,valid,test,dataset/test/loki/pic_088.jpg
marvel/valid/loki/pic_135.jpg,loki,valid,test,dataset/test/loki/pic_135.jpg
marvel/valid/loki/pic_142.jpg,loki,valid,test,dataset/test/loki/pic_142.jpg
marvel/valid/loki/pic_032.jpg,loki,valid,test,dataset/test/loki/pic_032.jpg
marvel/valid/loki/pic_036.jpg,loki,valid,test,dataset/test/loki/pic_036.jpg
marvel/valid/loki/pic_098.jpg,loki,valid,test,dataset/test/loki/pic_098.jpg
marvel/valid/loki/pic_026.jpg,loki,valid,test,dataset/test/loki/pic_026.jpg
marvel/valid/loki/pic_347.jpg,loki,valid,test,dataset/test/loki/pic_347.jpg
marvel/valid/loki/pic_238.jpg,loki,valid,test,dataset/test/loki/pic_238.jpg
marvel/valid/loki/pic_062.jpg,loki,valid,test,dataset/test/loki/pic_062.jpg
marvel/valid/loki/pic_015.jpg,loki,valid,test,dataset/test/loki/pic_015.jpg
marvel/valid/loki/pic_319.jpg,loki,valid,test,dataset/test/loki/pic_319.jpg
marvel/valid/loki/pic_030.jpg,loki,valid,test,dataset/test/loki/pic_030.jpg
marvel/valid/loki/pic_140.jpg,loki,valid,test,dataset/test/loki/pic_140.jpg
marvel/valid/loki/pic_279.jpg,loki,valid,test,dataset/test/loki/pic_279.jpg
marvel/valid/loki/pic_270.jpg,loki,valid,test,dataset/test/loki/pic_270.jpg
marvel/valid/loki/pic_393.jpg,loki,valid,test,dataset/test/loki/pic_393.jpg
marvel/valid/loki/pic_333.jpg,loki,valid,test,dataset/test/loki/pic_333.jpg
marvel/valid/loki/pic_340.jpg,loki,valid,test,dataset/test/loki/pic_340.jpg
marvel/valid/loki/pic_170.jpg,loki,valid,test,dataset/test/loki/pic_170.jpg
marvel/valid/loki/pic_277.jpg,loki,valid,test,dataset/test/loki/pic_277.jpg
marvel/valid/loki/pic_084.jpg,loki,valid,test,dataset/test/loki/pic_084.jpg
marvel/valid/loki/pic_317.jpg,loki,valid,test,dataset/test/loki/pic_317.jpg
marvel/valid/loki/pic_229.jpg,loki,valid,test,dataset/test/loki/pic_229.jpg
marvel/valid/loki/pic_380.jpg,loki,valid,test,dataset/test/loki/pic_380.jpg
marvel/valid/loki/pic_137.jpg,loki,valid,test,dataset/test/loki/pic_137.jpg
marvel/valid/loki/pic_336.jpg,loki,valid,test,dataset/test/loki/pic_336.jpg
marvel/valid/loki/pic_082.jpg,loki,valid,test,dataset/test/loki/pic_082.jpg
marvel/valid/loki/pic_111.jpg,loki,valid,test,dataset/test/loki/pic_111.jpg
marvel/valid/loki/pic_018.jpg,loki,valid,test,dataset/test/loki/pic_018.jpg
marvel/valid/loki/pic_239.jpg,loki,valid,test,dataset/test/loki/pic_239.jpg
marvel/valid/loki/pic_344.jpg,loki,valid,test,dataset/test/loki/pic_344.jpg
marvel/valid/loki/pic_312.jpg,loki,valid,test,dataset/test/loki/pic_312.jpg
marvel/valid/loki/pic_189.jpg,loki,valid,test,dataset/test/loki/pic_189.jpg
marvel/valid/loki/pic_332.jpg,loki,valid,test,dataset/test/loki/pic_332.jpg
marvel/valid/loki/pic_338.jpg,loki,valid,test,dataset/test/loki/pic_338.jpg
marvel/valid/loki/pic_243.jpg,loki,valid,test,dataset/test/loki/pic_243.jpg
marvel/valid/loki/pic_080.jpg,loki,valid,test,dataset/test/loki/pic_080.jpg
marvel/valid/loki/pic_331.jpg,loki,valid,test,dataset/test/loki/pic_331.jpg
marvel/valid/loki/pic_034.jpg,loki,valid,test,dataset/test/loki/pic_034.jpg
marvel/valid/loki/pic_122.jpg,loki,valid,test,dataset/test/loki/pic_122.jpg
marvel/valid/loki/pic_298.jpg,loki,valid,test,dataset/test/loki/pic_298.jpg
marvel/valid/loki/pic_264.jpg,loki,valid,test,dataset/test/loki/pic_264.jpg
marvel/valid/loki/pic_097.jpg,loki,valid,test,dataset/test/loki/pic_097.jpg
marvel/valid/loki/pic_200.jpg,loki,valid,test,dataset/test/loki/pic_200.jpg
marvel/valid/doctor strange/pic_353.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_353.jpg
marvel/valid/doctor strange/pic_327.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_327.jpg
marvel/valid/doctor strange/pic_294.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_294.jpg
marvel/valid/doctor strange/pic_415.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_415.jpg
marvel/valid/doctor strange/pic_302.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_302.jpg
marvel/valid/doctor strange/pic_360.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_360.jpg
marvel/valid/doctor strange/pic_031.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_031.jpg
marvel/valid/doctor strange/pic_342.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_342.jpg
marvel/valid/doctor strange/pic_083.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_083.jpg
marvel/valid/doctor strange/pic_371.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_371.jpg
marvel/valid/doctor strange/pic_002.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_002.jpg
marvel/valid/doctor strange/pic_214.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_214.jpg
marvel/valid/doctor strange/pic_322.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_322.jpg
marvel/valid/doctor strange/pic_426.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_426.jpg
marvel/valid/doctor strange/pic_184.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_184.jpg
marvel/valid/doctor strange/pic_152.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_152.jpg
marvel/valid/doctor strange/pic_299.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_299.jpg
marvel/valid/doctor strange/pic_060.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_060.jpg
marvel/valid/doctor strange/pic_382.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_382.jpg
marvel/valid/doctor strange/pic_238.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_238.jpg
marvel/valid/doctor strange/pic_176.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_176.jpg
marvel/valid/doctor strange/pic_306.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_306.jpg
marvel/valid/doctor strange/pic_035.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_035.jpg
marvel/valid/doctor strange/pic_140.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_140.jpg
marvel/valid/doctor strange/pic_279.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_279.jpg
marvel/valid/doctor strange/pic_068.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_068.jpg
marvel/valid/doctor strange/pic_202.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_202.jpg
marvel/valid/doctor strange/pic_410.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_410.jpg
marvel/valid/doctor strange/pic_418.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_418.jpg
marvel/valid/doctor strange/pic_393.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_393.jpg
marvel/valid/doctor strange/pic_268.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_268.jpg
marvel/valid/doctor strange/pic_047.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_047.jpg
marvel/valid/doctor strange/pic_139.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_139.jpg
marvel/valid/doctor strange/pic_092.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_092.jpg
marvel/valid/doctor strange/pic_165.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_165.jpg
marvel/valid/doctor strange/pic_051.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_051.jpg
marvel/valid/doctor strange/pic_388.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_388.jpg
marvel/valid/doctor strange/pic_251.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_251.jpg
marvel/valid/doctor strange/pic_275.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_275.jpg
marvel/valid/doctor strange/pic_285.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_285.jpg
marvel/valid/doctor strange/pic_341.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_341.jpg
marvel/valid/doctor strange/pic_300.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_300.jpg
marvel/valid/doctor strange/pic_143.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_143.jpg
marvel/valid/doctor strange/pic_348.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_348.jpg
marvel/valid/doctor strange/pic_339.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_339.jpg
marvel/valid/doctor strange/pic_411.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_411.jpg
marvel/valid/doctor strange/pic_146.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_146.jpg
marvel/valid/doctor strange/pic_283.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_283.jpg
marvel/valid/doctor strange/pic_073.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_073.jpg
marvel/valid/doctor strange/pic_189.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_189.jpg
marvel/valid/doctor strange/pic_338.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_338.jpg
marvel/valid/doctor strange/pic_156.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_156.jpg
marvel/valid/doctor strange/pic_064.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_064.jpg
marvel/valid/doctor strange/pic_173.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_173.jpg
marvel/valid/doctor strange/pic_126.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_126.jpg
marvel/valid/doctor strange/pic_112.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_112.jpg
marvel/valid/doctor strange/pic_247.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_247.jpg
marvel/valid/doctor strange/pic_122.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_122.jpg
marvel/valid/doctor strange/pic_094.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_094.jpg
marvel/valid/doctor strange/pic_272.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_272.jpg
marvel/valid/doctor strange/pic_200.jpg,doctor strange,valid,test,dataset/test/doctor strange/pic_200.jpg
marvel/valid/black widow/pic_369.jpg,black widow,valid,test,dataset/test/black widow/pic_369.jpg
marvel/valid/black widow/pic_360.jpg,black widow,valid,test,dataset/test/black widow/pic_360.jpg
marvel/valid/black widow/pic_212.jpg,black widow,valid,test,dataset/test/black widow/pic_212.jpg
marvel/valid/black widow/pic_053.jpg,black widow,valid,test,dataset/test/black widow/pic_053.jpg
marvel/valid/black widow/pic_086.jpg,black widow,valid,test,dataset/test/black widow/pic_086.jpg
marvel/valid/black widow/pic_372.jpg,black widow,valid,test,dataset/test/black widow/pic_372.jpg
marvel/valid/black widow/pic_005.jpg,black widow,valid,test,dataset/test/black widow/pic_005.jpg
marvel/valid/black widow/pic_162.jpg,black widow,valid,test,dataset/test/black widow/pic_162.jpg
marvel/valid/black widow/pic_184.jpg,black widow,valid,test,dataset/test/black widow/pic_184.jpg
marvel/valid/black widow/pic_152.jpg,black widow,valid,test,dataset/test/black widow/pic_152.jpg
marvel/valid/black widow/pic_308.jpg,black widow,valid,test,dataset/test/black widow/pic_308.jpg
marvel/valid/black widow/pic_006.jpg,black widow,valid,test,dataset/test/black widow/pic_006.jpg
marvel/valid/black widow/pic_180.jpg,black widow,valid,test,dataset/test/black widow/pic_180.jpg
marvel/valid/black widow/pic_319.jpg,black widow,valid,test,dataset/test/black widow/pic_319.jpg
marvel/valid/black widow/pic_035.jpg,black widow,valid,test,dataset/test/black widow/pic_035.jpg
marvel/valid/black widow/pic_193.jpg,black widow,valid,test,dataset/test/black widow/pic_193.jpg
marvel/valid/black widow/pic_068.jpg,black widow,valid,test,dataset/test/black widow/pic_068.jpg
marvel/valid/black widow/pic_363.jpg,black widow,valid,test,dataset/test/black widow/pic_363.jpg
marvel/valid/black widow/pic_387.jpg,black widow,valid,test,dataset/test/black widow/pic_387.jpg
marvel/valid/black widow/pic_009.jpg,black widow,valid,test,dataset/test/black widow/pic_009.jpg
marvel/valid/black widow/pic_210.jpg,black widow,valid,test,dataset/test/black widow/pic_210.jpg
marvel/valid/black widow/pic_265.jpg,black widow,valid,test,dataset/test/black widow/pic_265.jpg
marvel/valid/black widow/pic_323.jpg,black widow,valid,test,dataset/test/black widow/pic_323.jpg
marvel/valid/black widow/pic_351.jpg,black widow,valid,test,dataset/test/black widow/pic_351.jpg
marvel/valid/black widow/pic_241.jpg,black widow,valid,test,dataset/test/black widow/pic_241.jpg
